country,skill_sets,top_skills
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Statistics', 'Statistical Modeling', 'Machine Learning', 'Analytics', 'Analysis', 'SAS programming', 'Big Data', 'Programming', 'SAS Programming', 'Mathematical Modeling', 'Quantitative Analytics', 'Data Visualization', 'Optimization', 'Biostatistics', 'SAS/SQL']}, {'\n  Tools & Technologies': ['SAS', 'SQL', 'LaTeX', 'C']}, {'\n  Other Skills': ['Time Series Analysis', 'Predictive Modeling', 'Logistic Regression', 'Predictive Analytics', 'Experimental Design', 'Monte Carlo Simulation', 'Bayesian statistics', 'Bayesian methods', 'Linear Regression', 'Spatio-temporal modeling']}]","R,Data Analysis,Data Mining"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Bioinformatics', 'Biochemistry', 'Microscopy', 'Machine Learning', 'Big Data', 'Image Processing', 'Programming', 'Biotechnology', 'Research', 'Cell Culture', 'Fluorescence Microscopy']}, {'\n  Tools & Technologies': ['Matlab']}, {'\n  Other Skills': []}]","Molecular Biology,Data Analysis,R"
"Prague, The Capital, Czech Republic","[{'\n  Industry Knowledge': ['Research', 'Project Management', 'Computer Security', 'Computer Forensics', 'Object-Oriented Programming (OOP)', 'Science', 'Computer Networking']}, {'\n  Tools & Technologies': ['C++', 'Python', 'SQL']}, {'\n  Interpersonal Skills': ['Team Leadership', 'University Teaching', 'Talent Management']}, {'\n  Other Skills': ['Data Science', 'Artificial Neural Networks', 'Talent Developer', 'Scikit-Learn', 'OpenCV', 'Talent Scouting']}]","Public Speaking,Machine Learning,Data Analysis"
"Canberra, Australia","[{'\n  Industry Knowledge': ['Business Analysis', 'Software Development', 'Agile Methodologies', 'Business Intelligence', 'Requirements Analysis', 'SOA', 'IT Strategy', 'Project Management', 'Cloud Computing', 'Business Process Improvement', 'Big Data', 'Web Services']}, {'\n  Tools & Technologies': ['Enterprise Software', 'Java', 'XML', 'Microsoft SQL Server', 'SQL', '.NET', 'Linux']}, {'\n  Interpersonal Skills': []}, {'\n  Other Skills': ['Big Data Analytics']}]","Enterprise Architecture,Solution Architecture,Integration"
,,
,,
,,
"Calgary, Alberta, Canada","[{'\n  Industry Knowledge': ['Research', 'Data Analysis', 'Simulations', 'Data Mining', 'Algorithms', 'Machine Learning', 'Healthcare', 'User Interface Design', 'Usability Testing', 'SAS Programming', 'Design of Experiments', 'Wireframing', 'Environment, Health, and Safety (EHS)', 'Ergonomics']}, {'\n  Tools & Technologies': ['R', 'LaTeX', 'Microsoft Excel', 'SPSS', 'SQL', 'Minitab', 'Visio', 'Microsoft Azure', 'Microsoft SQL Server', 'Unix', 'Microsoft Outlook']}, {'\n  Other Skills': ['Human Factors Engineering', 'Text Mining', 'Predictive Analytics', 'Cluster Analysis', 'Regression Analysis', 'Logistic Regression', 'Classification', 'Cognitive Ergonomics', 'Big Data Analytics', 'Visualization']}]","Matlab,Microsoft Office,Statistics"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Research', 'Machine Learning', 'Data Visualization', 'Statistical Data Analysis', 'Programming', 'Mathematical Modeling', 'Environmental Engineering', 'Environmental Science', 'Engineering']}, {'\n  Tools & Technologies': ['SQL', 'MongoDB', 'git']}, {'\n  Other Skills': ['Data Science', 'Selenium WebDriver', 'Networkx', 'Matplotlib']}]","Data Analysis,Python,Matlab"
,,
"Porto Area, Portugal","[{'\n  Industry Knowledge': ['Data Analysis', 'Data Modeling', 'Analytics', 'Business Analysis', 'Market Research', 'Business Strategy', 'Database Design', 'Software Engineering', 'Forecasting', 'Software Development']}, {'\n  Tools & Technologies': ['C#', 'SSRS', 'SQL', 'HTML', 'XML', 'MySQL']}, {'\n  Interpersonal Skills': ['Management']}, {'\n  Other Skills': ['OLAP', 'SSAS', 'OLAP Cube']}]","Business Intelligence,Data Warehousing,Microsoft SQL Server"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Quantitative Analytics', 'Data Mining', 'Programming', 'Optimization', 'Statistical Modeling', 'Financial Modelling', 'Operations Research', 'Data Analysis', 'Algorithms', 'Statistics', 'Mathematical Modeling', 'Derivatives', 'Derivative Pricing']}, {'\n  Tools & Technologies': ['Matlab', 'SAS', 'R', 'SQL', 'MySQL', 'LaTeX']}, {'\n  Other Skills': ['Statistical Learning', 'Monte Carlo Simulation', 'Portfolio Optimization', 'Data Science', 'High Frequency Trading', 'Algorithmic Trading', 'Stochastic Modeling', 'Apache Spark']}]","C++,Machine Learning,Python"
"London, United Kingdom","[{'\n  Industry Knowledge': ['Genetics', 'Machine Learning', 'Algorithms', 'Research', 'Statistics', 'Programming', 'Neuroscience', 'Science']}, {'\n  Tools & Technologies': ['Matlab', 'LaTeX', 'SQL', 'Java', 'Databases']}, {'\n  Other Skills': ['Computational Biology', 'Population Genetics', 'Multivariate Statistics']}]","Data Mining,Bioinformatics,R"
,,
"Hyderabad, Telangana, India","[{'\n  Industry Knowledge': ['Algorithms', 'Shell Scripting', 'Machine Learning', 'Computer Science', 'Cloud Computing']}, {'\n  Tools & Technologies': ['C++', 'Python', 'Eclipse', 'SQL', 'HTML', 'PHP', 'Linux', 'XML', 'LaTeX', 'Perl']}, {'\n  Other Skills': ['TinyOS']}]","Programming,C,Data Structures"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Software Project Management', 'Agile Methodologies', 'Business Analysis', 'Shell Scripting', 'Software Quality Assurance', 'Software Development', 'ETL', 'User Acceptance Testing', 'Regression Testing', 'Test Strategy', 'Requirements Gathering', 'Software Development Life Cycle (SDLC)']}, {'\n  Tools & Technologies': ['SQL', 'Quality Center', 'C', 'HP Quality Center', 'Databases', 'PL/SQL', 'QTP', 'Unix', 'Oracle', 'Android', 'R']}]","Test Automation,SDLC,Requirements Analysis"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Statistics', 'Research', 'Numerical Analysis', 'Science', 'Data Mining', 'Higher Education', 'Modeling', 'Mathematical Modeling']}, {'\n  Tools & Technologies': ['Python', 'SQL', 'Fortran', 'PowerPoint', 'Mathematica']}, {'\n  Interpersonal Skills': ['Teaching', 'Tutoring']}, {'\n  Languages': ['English']}, {'\n  Other Skills': ['NumPy', 'SciPy', 'Scikit learn', 'Theory']}]","Data Analysis,Mathematics,Data Science"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Simulations', 'Systems Engineering', 'Machine Learning', 'Software Engineering', 'Image Processing', 'Analytics', 'Statistics', 'Data Analysis']}, {'\n  Tools & Technologies': ['C++', 'Embedded Systems', 'R']}]","Algorithms,Signal Processing,Matlab"
"Redmond, Washington","[{'\n  Industry Knowledge': ['OOP', 'Software Development', 'Software Engineering', 'Software Design', 'Requirements Analysis', 'Analytics']}, {'\n  Tools & Technologies': ['Visual Studio', '.NET', 'C++', 'Java']}, {'\n  Other Skills': []}]","Business Intelligence,C#,Object Oriented Design"
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Machine Learning', 'Big Data', 'Data Mining', 'Algorithms']}, {'\n  Other Skills': ['Behavioral Targeting', 'Information Retrieval', 'Predictive Analytics', 'MapReduce', 'Natural Language Processing', 'Text Mining']}]","Online Advertising,Machine Learning,Big Data"
"Redmond, Washington","[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]",
"Mumbai Area, India","[{'\n  Industry Knowledge': ['Algorithms', 'Programming']}, {'\n  Tools & Technologies': ['c++', 'c', 'Python']}, {'\n  Other Skills': ['Natural Language Processing', 'Deep Learning']}]","Research,Machine Learning,Information Retrieval"
"Boston, Massachusetts","[{'\n  Industry Knowledge': ['Statistical Modeling', 'SAS Programming', 'Biostatistics', 'Data Mining', 'Research', 'Data Analysis', 'SAS programming']}, {'\n  Tools & Technologies': ['SQL', 'Matlab', 'SPSS', 'Microsoft Excel', 'Stata']}, {'\n  Other Skills': ['Logistic Regression', 'Survival Analysis']}]","R,SAS,Statistics"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Analysis', 'Supply Chain', 'Supply Chain Management', 'Statistics', 'Logistics', 'Business Intelligence', 'Industrial Engineering', 'Data Analysis', 'Business Analysis', 'Transportation', 'Statistical Modeling', 'Supply Chain Optimization', 'Logistics Management']}, {'\n  Tools & Technologies': ['Microsoft Office', '.NET', 'Access', 'SAS']}, {'\n  Other Skills': ['Discrete Event Simulation', 'Arena Simulation Software', 'Systems Modeling', 'CPLEX', 'Simio', 'Heuristics', 'OPL', 'Linear Programming']}]","Optimization,Operations Research,Simulations"
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Optics', 'Mathematical Modeling', 'Programming', 'Electronics', 'Nanotechnology', 'Signal Processing', 'Machine Learning', 'Optimization', 'Image Processing', 'Characterization', 'Semiconductors', 'Research']}, {'\n  Tools & Technologies': ['Mathematica', 'LaTeX', 'Fortran', 'Matlab', 'C++']}, {'\n  Other Skills': ['Monte Carlo Simulation', 'Numerical Simulation', 'Scientific Computing', 'Semiconductor Device', 'High Performance Computing', 'Theoretical Physics', 'Theory', 'Experimentation']}]","Physics,Algorithms,Numerical Analysis"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Logistics', 'Business Process Improvement', 'Lean Manufacturing', 'Strategy', 'Project Management', 'Operations Management', 'Forecasting', 'Program Management', 'Analysis', 'Data Analysis', 'Analytics', 'Project Planning', 'Business Intelligence', 'Product Development', 'Manufacturing', 'Vendor Management', 'Engineering', 'Procurement', 'Change Management', 'ERP', 'Continuous Improvement', 'Kaizen', 'Supply Management', 'Process Engineering', 'Strategic Sourcing', 'Operational Excellence', 'Quality Assurance', 'Quality Management', 'Operations Research', 'Industrial Engineering', 'Value Stream Mapping', 'Design of Experiments', 'Key Performance Indicators', 'Optimization', 'SDLC', 'Simulations', 'Process Simulation']}, {'\n  Tools & Technologies': ['SAP', 'Visio', 'MS Project', 'Minitab']}, {'\n  Interpersonal Skills': ['Cross-functional Team Leadership', 'Management', 'Leadership', 'Sourcing', 'Engineering Management']}, {'\n  Other Skills': ['Metrics']}]","Supply Chain,Process Improvement,Supply Chain Optimization"
,,
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Statistics', 'Marketing', 'Consumer Behaviour', 'Project Management', 'Management Consulting', 'Research', 'Data Modeling']}, {'\n  Tools & Technologies': ['SQL', 'Tableau', 'R', 'SPSS', 'VBA', 'PostgreSQL', 'Databases']}, {'\n  Languages': ['French', 'Spanish']}, {'\n  Other Skills': ['Brazilian Portuguese']}]","Data Analysis,Python,Machine Learning"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Data Mining', 'Research', 'Machine Learning', 'Data Analysis', 'Mathematical Modeling', 'Statistical Modeling', 'Optimization']}, {'\n  Tools & Technologies': ['R', 'C++', 'LaTeX']}]","Matlab,Statistics,Algorithms"
,,
Greater Boston Area,"[{'\n  Industry Knowledge': ['Sales', 'Social Media', 'Research', 'Statistics', 'Analysis']}, {'\n  Tools & Technologies': ['Microsoft Office', 'Microsoft Word']}, {'\n  Interpersonal Skills': ['Public Speaking', 'Leadership']}, {'\n  Other Skills': ['programming in R']}]","Microsoft Excel,PowerPoint,Data Analysis"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Project Management', 'Software Development', 'Business Intelligence', 'Analysis']}, {'\n  Tools & Technologies': ['Microsoft Excel', 'Tableau', 'Databases', 'HTML', 'Microsoft Word', 'SSRS', 'SSIS']}, {'\n  Other Skills': ['T-SQL Stored Procedures', 'MS Excel Pivot Tables']}]","Microsoft SQL Server,Management,SQL"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Product Development', 'Engineering', 'Product Management', 'Sales', 'Data Analysis', 'Analytical Skills', 'Project Management']}, {'\n  Tools & Technologies': ['NoSQL', 'R', 'SQL', 'MongoDB', 'PostgreSQL', 'C', 'Matlab', 'Microsoft Office', 'Linux']}, {'\n  Interpersonal Skills': ['Cross-functional Team Leadership', 'Training', 'Leadership', 'Management']}, {'\n  Other Skills': ['NumPy', 'Scikit-Learn', 'A/B Testing', 'NLTK', 'Data Science', 'SciPy', 'Matplotlib', 'Data Munging']}]","Python,Analysis,Machine Learning"
"Toronto, Ontario, Canada","[{'\n  Industry Knowledge': ['Analytics', 'Data Analysis', 'Data Warehousing', 'Analysis', 'Statistical Modeling', 'Requirements Analysis', 'Business Analysis', 'Big Data', 'Software Project Management', 'Software Development', 'Project Management', 'SDLC', 'Project Planning', 'Testing', 'Agile Project Management', 'Scrum', 'Process Improvement', 'Product Development', 'Statistical Data Analysis', 'Requirements Gathering', 'Web Services', 'Business Analytics', 'Machine Learning', 'Vendor Management']}, {'\n  Tools & Technologies': ['SQL', 'SAS', 'Microsoft SQL Server', 'Databases', 'Tableau', 'Core Java', 'R', 'Java', 'DB2', 'Informatica', 'Java Enterprise Edition', 'Unix', 'Business Objects']}, {'\n  Interpersonal Skills': ['Team Management', 'Management', 'Presentations', 'Leadership', 'Cross-functional Team Leadership']}, {'\n  Other Skills': ['Predictive Modeling', 'Multivariate Statistics', 'Predictive Analytics', 'Unstructured data analysis', 'Srcum master']}]","Data Mining,Business Intelligence,Agile Methodologies"
,,
,,
"Hyderabad, Telangana, India","[{'\n  Industry Knowledge': ['Analysis', 'Data Analysis', 'Statistics', 'Programming', 'Machine Learning', 'Mathematical Modeling', 'Root Cause Analysis', 'Analytics', 'Operations Research', 'Analytical Skills']}, {'\n  Tools & Technologies': ['C', 'C++', 'Java', 'SQL', 'XML', 'Python', 'R']}, {'\n  Other Skills': ['8D Problem Solving', 'Middleware']}]","Matlab,Simulations,Data Mining"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Statistics', 'Physics', 'Machine Learning']}, {'\n  Tools & Technologies': ['Matlab', 'LaTeX', 'C', 'Mathematica']}, {'\n  Other Skills': ['Scientific Computing', 'Applied Mathematics']}]","Python,Research,Data Analysis"
"London, United Kingdom","[{'\n  Industry Knowledge': ['IP', 'VoIP', 'Cloud Computing', 'Unified Communications', 'Mobile Devices', 'Professional Services', 'Network Design', 'SS7', 'Software Engineering', 'Wireless', 'TCP/IP', 'UMTS', 'Go-to-market Strategy', 'Ethernet', 'Network Architecture', 'Pre-sales', 'Business Process Improvement', 'Agile Methodologies', 'Session Initiation Protocol (SIP)', 'Software Development', '3G', 'Start-ups', 'Mobile Technology', 'Voice over IP (VoIP)', 'Internet Protocol (IP)']}, {'\n  Tools & Technologies': ['GSM', 'LTE', 'SaaS']}, {'\n  Interpersonal Skills': ['Team Leadership', 'Leadership']}, {'\n  Other Skills': ['TDM', 'Strategic Vision', 'NGN', 'Session Border Controller']}]","Product Management,Telecommunications,SIP"
,,
"Redmond, Washington","[{'\n  Industry Knowledge': ['Mathematical Modeling', 'Mathematics', 'Data Analysis', 'Statistics', 'Statistical Modeling']}, {'\n  Tools & Technologies': ['Matlab', 'Microsoft Office', 'Microsoft Excel', 'SPSS', 'PowerPoint', 'Microsoft Word']}, {'\n  Other Skills': ['Logistic Regression', 'Statistical Inference', 'Probability', 'Statistical Consulting', 'Linear Regression', 'Monte Carlo Simulation', 'Multivariate Statistics']}]","R,SAS,Statistical Data Analysis"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Machine Learning', 'Data Mining', 'Lifesciences', 'Molecular Biology']}, {'\n  Tools & Technologies': ['R', 'Perl', 'Python', 'Java']}, {'\n  Other Skills': ['Computational Biology', 'DNA Sequencing', 'DNA sequencing']}]","Bioinformatics,Genomics,Sequence Analysis"
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Machine Learning', 'Algorithms', 'Software Engineering', 'Computer Vision', 'Software Development', 'Computer Science', 'Programming']}, {'\n  Tools & Technologies': ['C#', 'JavaScript', 'SQL', 'OpenGL', 'CSS', 'HTML', 'javascript', 'html', 'XML', 'Java', 'Python']}, {'\n  Other Skills': ['OpenCV', 'OpenCL']}]","C++,Matlab,C"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Project Management', 'Business Intelligence', 'Program Management', 'Project Planning', 'Data Analysis']}, {'\n  Tools & Technologies': ['SQL', 'Microsoft Word', 'Access', 'Databases', 'Outlook', 'Excel', 'Word']}, {'\n  Interpersonal Skills': ['Team Leadership']}]","Microsoft Excel,Analytics,Leadership"
"Madison, Wisconsin Area","[{'\n  Industry Knowledge': ['Algorithms', 'Data Mining', 'Data Structures', 'Programming', 'Artificial Intelligence']}, {'\n  Tools & Technologies': ['Eclipse', 'Linux', 'MySQL', 'HTML', 'Python', 'Matlab', 'JavaScript', 'R']}, {'\n  Other Skills': ['Data Science']}]","C,C++,Java"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Software Project Management', 'Business Analysis', 'Data Mining', 'SDLC', 'Software Development', 'Data Analysis', 'Agile Project Management', 'Agile Methodologies', 'Product Management', 'Software Engineering', 'Scrum', 'Vendor Management', 'Project Management', 'Web Analytics']}, {'\n  Tools & Technologies': ['Microsoft SQL Server', 'SQL', 'Visio', 'C#']}, {'\n  Interpersonal Skills': ['Cross-functional Team Leadership', 'Management', 'University Teaching', 'Public Speaking']}, {'\n  Other Skills': ['Omniture']}]","Business Intelligence,Analytics,SharePoint"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Econometrics', 'Financial Modeling', 'Statistical Modeling', 'Quantitative Analytics', 'Machine Learning', 'Private Equity', 'Forecasting']}, {'\n  Tools & Technologies': ['Matlab', 'R', 'SAS', 'SQL', 'VBA', 'Hadoop', 'Pandas', 'C', 'Bloomberg Terminal', 'Bloomberg', 'C#', 'Visual Basic for Applications (VBA)']}, {'\n  Other Skills': ['Deep Learning', 'Data Science', 'Hive', 'Scikit-Learn', 'Monte Carlo Simulation', 'Apache Spark']}]","Python,Stata,Data Analysis"
"London, Greater London, United Kingdom","[{'\n  Industry Knowledge': ['Machine Learning', 'Big Data', 'Cloud Computing', 'Mathematical Modeling', 'Pricing', 'Statistical Data Analysis', 'Algorithms', 'Information Technology']}, {'\n  Tools & Technologies': ['R', 'Hadoop', 'SQL', 'Python', 'Linux', 'MongoDB', 'C++', 'Matlab', 'JavaScript']}, {'\n  Interpersonal Skills': ['Presentations']}, {'\n  Other Skills': ['Pre-Sales Technical Consulting', 'Text Mining', 'Deep Learning', 'Apache Spark', 'MapReduce', 'Cluster Analysis', 'Hive', 'Apache Pig', 'Bayesian statistics', 'Algorithm Development', 'VirtualBox']}]","Analytics,Project Scope Development,Solution Architecture"
"Schiphol-Centrum, Schiphol-Zuid, North Holland Province, Netherlands","[{'\n  Industry Knowledge': ['Research', 'Data Analysis', 'Research Design', 'Programming', 'Mathematical Modeling', 'Higher Education', 'Analysis', 'Statistics']}, {'\n  Tools & Technologies': []}, {'\n  Interpersonal Skills': ['University Teaching']}, {'\n  Other Skills': ['Experimentation']}]","Science,Biomechanics,Matlab"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Physics', 'Statistics', 'Algorithms', 'Machine Learning', 'Grant Writing', 'Science', 'Project Management', 'Mathematical Modeling', 'Analytics', 'Data Mining']}, {'\n  Tools & Technologies': ['SQL', 'C++', 'Fortran', 'Bash', 'Mathematica', 'Matlab', 'LaTeX']}, {'\n  Interpersonal Skills': ['Leadership', 'Public Speaking', 'Mentorship']}, {'\n  Other Skills': ['Space Science', 'IDL', 'Plasma Physics', 'Soap Making', 'A/B Testing']}]","Python,Data Analysis,Research"
,,
"Seattle, Washington","[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]",
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Software Development', 'Research', 'Statistics', 'Mathematical Modeling', 'Quantitative Analytics', 'Data Analysis', 'Algorithms']}, {'\n  Tools & Technologies': ['Matlab', 'Java', 'C', 'R', 'Python', 'Stata', 'LaTeX']}, {'\n  Other Skills': ['Big Data Analytics', 'Applied Mathematics']}]","Machine Learning,Natural Language Processing,Statistical Data Analysis"
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Distributed Systems', 'Data Structures and Algorithms']}, {'\n  Tools & Technologies': ['NoSQL', 'C', 'C++', 'Python', 'Java', 'HTML', 'CSS', 'Linux', 'Microsoft Office']}, {'\n  Other Skills': ['Apache Pig', 'Systems Programming']}]","Big Data,Hadoop,MapReduce"
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Research', 'Project Management']}, {'\n  Tools & Technologies': ['PowerPoint', 'Microsoft Word']}, {'\n  Interpersonal Skills': []}]","Microsoft Office,Customer Service,Microsoft Excel"
"Chicago, Illinois","[{'\n  Industry Knowledge': ['Research']}, {'\n  Tools & Technologies': ['Python', 'Java', 'C#', 'R', 'Linux', 'JavaScript', 'MySQL', 'CSS']}, {'\n  Other Skills': []}]","Statistics,C++,HTML"
Singapore,"[{'\n  Industry Knowledge': ['Statistics', 'Computer Science', 'Data Analysis', 'Programming', 'Research']}, {'\n  Tools & Technologies': ['R', 'LaTeX', 'Matlab', 'C++']}, {'\n  Other Skills': ['Hardware Security', 'Probability Theory', 'Cryptography']}]","Python,Machine Learning,Algorithms"
,,
"Redmond, Washington","[{'\n  Industry Knowledge': ['Analytics', 'Financial Analysis', 'Analysis', 'Optimization', 'Programming', 'Financial Modeling', 'Risk Management', 'Operations Research', 'Simulation', 'Statistical Modeling', 'Data Analysis', 'Research']}, {'\n  Tools & Technologies': ['R', 'Python', 'Tableau', 'SQL', 'Microsoft Office', 'Eviews', 'Excel', 'VBA', 'Access', 'Java', 'Databases', 'Microsoft Excel', 'Visual Basic for Applications (VBA)']}, {'\n  Interpersonal Skills': ['Teamwork']}, {'\n  Languages': ['Spanish', 'English']}, {'\n  Other Skills': ['Time Series Analysis', 'Latin America']}]","Data Mining,Machine Learning,Statistics"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Automation', 'Big Data', 'Data Mining']}, {'\n  Tools & Technologies': ['XML']}, {'\n  Other Skills': ['MapReduce', 'Data Analytics']}]","Microsoft SQL Server,Databases,Test Automation"
Greater Boston Area,"[{'\n  Industry Knowledge': ['Big Data', 'Business Intelligence', 'Data Modeling', 'Project Management', 'Data Mining', 'Market Research', 'Database Design']}, {'\n  Tools & Technologies': ['Java', 'MySQL', 'Linux']}]","SQL,Machine Learning,Data Analysis"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Mathematical Modeling', 'Physics', 'Data Analysis', 'Numerical Analysis', 'Research', 'Statistics', 'Machine Learning']}, {'\n  Tools & Technologies': ['Matlab', 'Mathematica', 'Linux', 'LaTeX']}, {'\n  Interpersonal Skills': ['Teaching']}, {'\n  Other Skills': ['Computational Physics']}]","Python,C++,SQL"
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Algorithms', 'Web Applications', 'Data Mining']}, {'\n  Tools & Technologies': ['C#', 'Microsoft SQL Server', 'Visual Studio']}, {'\n  Other Skills': []}]","Software Engineering,Test Automation,Algorithms"
"Chaoyang District, Beijing, China",[{'\n  Industry Knowledge': []}],
"Seattle, Washington","[{'\n  Industry Knowledge': ['Software Engineering', 'Programming', 'Computer Science', 'Machine Learning', 'Distributed Systems', 'Object Oriented Design', 'Simulations']}, {'\n  Tools & Technologies': ['Python', 'C', 'Eclipse', 'Matlab', 'Linux', 'LaTeX', 'Embedded Systems', 'Perl']}]","Java,Algorithms,C++"
"Reading, United Kingdom","[{'\n  Industry Knowledge': ['Test Planning', 'Software Quality Assurance', 'Test Automation', 'Agile Methodologies', 'Performance Testing']}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]","Microsoft Azure,Test Planning,Software Quality Assurance"
Israel,"[{'\n  Industry Knowledge': ['Optimization', 'Statistics', 'Operations Research', 'Big Data', 'Business Intelligence', 'Algorithms', 'Data Analysis']}, {'\n  Tools & Technologies': ['Matlab', 'Scala', 'C#', 'R', 'Python', 'C', 'Java', 'SQL', 'CNTK', 'SPSS']}, {'\n  Other Skills': ['Deep Learning', 'Spark', 'ILOG', 'Kinect', 'Arena Simulation Software']}]","Machine Learning,Data Mining,Computer Vision"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Data Mining']}, {'\n  Tools & Technologies': ['C++', 'Microsoft SQL Server', 'Python', 'LaTeX']}, {'\n  Other Skills': ['Genetic Algorithms', 'Evolutionary Computation', 'Information Theory']}]","Algorithms,Machine Learning,C"
"Milano, Lombardy, Italy","[{'\n  Industry Knowledge': ['Data Analysis', 'Algorithms', 'Computer Science', 'Programming', 'Data Modeling', 'Software Engineering']}, {'\n  Tools & Technologies': ['Python', 'R', 'Java', 'Git', 'Eclipse', 'JIRA', 'JavaScript', 'Bash', 'SQL', 'MySQL']}, {'\n  Languages': ['English']}, {'\n  Other Skills': ['Text Mining', 'Atlassian JIRA', 'Text Analytics', 'NER', 'Weka', 'SVM', 'Pattern Recognition', 'Regular Expressions', 'Sentiment Analysis', 'Lucene', 'Feature Extraction', 'Entity Extraction', 'Algoritmi']}]","Machine Learning,Natural Language Processing,Data Mining"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Algorithms', 'Data Analysis', 'Research', 'Computer Science', 'Higher Education', 'Testing', 'Statistics', 'Machine Learning', 'Manual Testing', 'Automation', 'Debugging', 'Software Development']}, {'\n  Tools & Technologies': ['C', 'Embedded Systems', 'HTML', 'Python', 'LaTeX', 'R', 'SQL', 'Hadoop', 'Matlab', 'Microsoft Office', 'MySQL', 'Linux', 'JavaScript']}, {'\n  Other Skills': ['Data Science', 'Social Network Analysis']}]","C++,Java,Programming"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Data Analysis', 'Numerical Analysis', 'Research', 'Science']}, {'\n  Tools & Technologies': ['Python', 'Mathematica', 'R', 'Matlab', 'Microsoft Office', 'Git', 'SQL', 'Fortran']}, {'\n  Interpersonal Skills': ['Teaching', 'Tutoring']}, {'\n  Other Skills': ['Applied Mathematics', 'Linear Algebra', 'Data Science', 'Version Control', 'Maple']}]","Statistics,LaTeX,Physics"
"Cambridge, Massachusetts","[{'\n  Industry Knowledge': ['Data Visualization', 'Algorithms', 'Data Structures', 'Computer Security', 'Agile Methodologies']}, {'\n  Tools & Technologies': ['C++', 'PHP', 'Bootstrap', 'Microsoft Office', 'MySQL']}, {'\n  Other Skills': []}]","Python,Machine Learning,Java"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Statistics', 'Social Media', 'Data Mining', 'Event Planning']}, {'\n  Tools & Technologies': ['Matlab', 'Microsoft Office', 'PowerPoint', 'SAS', 'LaTeX', 'Microsoft Excel', 'Proficient in Microsoft Office Suite.', 'Microsoft Word']}, {'\n  Interpersonal Skills': ['Public Speaking']}, {'\n  Other Skills': ['Proficient in SAS, R, MATLAB.']}]","Research,Data Analysis,R"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Clinical Research', 'Data Analysis', 'Signal Processing', 'NLP', 'Simulations', 'Research', 'Statistics', 'Clinical Development', 'Algorithms']}, {'\n  Tools & Technologies': ['Matlab', 'R', 'C', 'LaTeX']}, {'\n  Other Skills': ['Text Mining', 'Information Visualization', 'Bayesian networks', 'Clinical Research Experience']}]","Machine Learning,Data Mining,Python"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Data Structures', 'Machine Learning', 'Programming', 'Android Development']}, {'\n  Tools & Technologies': ['Hadoop', 'JUnit', 'Core Java', 'Git', 'VHDL', 'Python', 'PL/SQL', 'MySQL', 'SQL', 'Linux', 'Android', 'Embedded Systems', 'Perl', 'JavaScript', 'Eclipse', 'Matlab']}, {'\n  Interpersonal Skills': ['Problem Solving']}, {'\n  Other Skills': ['MapReduce']}]","Java,C,C++"
